-1.#QNAN -1.#QNAN -1.#QNAN 1.70081e-040 9.47362e-041 0.00797839 0.00303519
-0.0409368 -0.164543 -0.00323952 -0.0292211 0.00581587 -0.024886 -0.00161113
-0.0695808 -0.135251 -0.00323952 -0.0152711 0.0123279 -0.016541 -0.00165513
-0.0582888 -0.145031 -0.00323952 -0.00197115 0.00945986 -0.011746 -0.00169513
-0.0590688 -0.142811 -0.00323952 -0.00997115 0.00994786 -0.022816 -0.00169113
-0.0380568 -0.142091 -0.00323952 0.0243788 0.00331586 -0.018021 -0.00173513
-0.0836377 -0.15138 -0.0032472 -0.0141224 0.00806983 -0.0321314 -0.00536608
-0.0521977 -0.171384 -0.0032472 0.00307757 0.00753383 -0.0117514 -0.000648076
-0.0619777 -0.121727 -0.0032472 -0.0330224 0.00753383 -0.0196764 0.000855924
-0.0800497 -0.160871 -0.0032472 -0.00277244 -0.00573017 -0.0180064 -0.00698208
-0.0507577 -0.148079 -0.0032472 0.00357756 0.0197938 -0.0345164 0.00277592
-0.0605377 -0.149651 -0.0032472 -0.00267245 -0.00333817 -0.0186514 -0.00397408
-0.0583177 -0.148859 -0.0032472 0.0153776 0.0106738 -0.0236714 -0.00201808
-0.0575977 -0.128639 -0.0032472 -0.0420224 0.00654183 -0.0230464 0.000985924
-0.0576697 -0.156419 -0.0032472 -0.0198225 0.0136858 -0.0228263 -0.00380808
-0.0568777 -0.145991 -0.0032472 0.00907754 0.0108058 -0.0228464 -0.00209808
-0.0730726 -0.137389 -0.0032488 -0.0137197 -7.62739e-005 -0.0198524 -0.00269575
-0.0522046 -0.165601 -0.0032488 0.0128303 0.0123997 -0.0232424 0.000562249
-0.0807766 -0.134809 -0.0032488 -0.0127697 0.00176772 -0.0224174 -0.00423175
-0.0694846 -0.164881 -0.0032488 -0.0549197 0.0117797 -0.0224374 -0.00252175
-0.0507646 -0.134089 -0.0032488 0.0152803 -0.00498428 -0.0222174 -0.00281175
-0.0590446 -0.143869 -0.0032488 -0.0115197 0.0145397 -0.0220174 -0.00285175
-0.0771166 -0.161941 -0.0032488 0.0258803 0.000907719 -0.0136924 -0.00289175
-0.0478246 -0.132649 -0.0032488 -0.0222698 0.0114197 -0.0337124 0.000362249
-0.0576046 -0.142429 -0.0032488 -0.0220698 0.00128772 -0.0174624 -0.00443175
-0.0553846 -0.140209 -0.0032488 -0.0343198 0.0179317 -0.0305874 -0.00272175
-0.0716125 -0.15041 -0.00325039 -0.00384768 0.00682741 -0.0148466 -4.07556e-005
-0.0710365 -0.16955 -0.00325039 0.00345232 0.00427941 -0.0142866 -0.00483076
-0.0702445 -0.14105 -0.00325039 0.0140023 0.0132794 -0.0247316 0.000173244
-0.0703165 -0.150758 -0.00325039 -0.00854769 -0.00348459 -0.0285016 -0.00487076
-0.0703165 -0.14933 -0.00325039 -0.0501977 0.00953941 -0.0170316 -0.00320476
-0.0500245 -0.128246 -0.00325039 0.0031523 0.00540741 -0.0128616 -0.000196755
-0.0778045 -0.15689 -0.00325039 -0.0160977 0.00591941 -0.0241516 -0.00499076
-0.0470845 -0.145598 -0.00325039 0.0363023 0.00578741 -0.0195566 -0.00328076
-0.0568645 -0.14717 -0.00325039 -0.0187977 0.0122994 -0.0450166 -0.000276755
-0.0749364 -0.14717 -0.00325039 -0.0168477 0.0027994 -0.0174766 -0.00507076
-0.0618774 -0.157343 -0.00324397 -0.036991 0.0213544 -0.00712928 -0.000444491
-0.0718734 -0.136691 -0.00324397 0.00855902 0.00179443 -0.0247143 -0.00218649
-0.0695814 -0.165263 -0.00324397 0.00790902 0.00866243 -0.0355993 -0.00523049
-0.0696533 -0.154763 -0.00324397 0.00285901 0.00104243 -0.0205793 -0.000476491
-0.0493613 -0.135971 -0.00324397 0.00465901 0.0105544 -0.000544257 -0.00227049
-0.0771413 -0.164543 -0.00324397 -0.045791 0.000422422 -0.0356043 -0.00531049
-0.0464213 -0.133751 -0.00324397 0.009359 0.0103024 -0.0222593 -0.000556491
-0.0757013 -0.163823 -0.00324397 -0.009941 0.000182423 -0.0324993 -0.00230649
-0.0449813 -0.133031 -0.00324397 0.00940899 0.0101944 -0.00391425 -0.00210049
-0.0539693 -0.142811 -0.00324397 -0.014941 0.0131944 -0.0237342 -0.00209649
-0.0891272 -0.171617 -0.00326365 -0.0140302 0.012774 -0.0313585 -0.00248496
-0.0591872 -0.141893 -0.00326365 -0.0253803 8.19769e-005 -0.0366585 -0.00247696
-0.0494672 -0.152465 -0.00326365 0.0134697 0.012594 -0.0170235 -0.00581496
-0.0757472 -0.150173 -0.00326365 0.0140197 0.00196197 -0.00847845 -0.00105696
-0.0653192 -0.150245 -0.00326365 -0.00728027 0.011974 -0.0307985 -0.00280696
-0.0660272 -0.149453 -0.00326365 0.00146973 0.00197397 -0.0387584 -0.00260096
-0.0653072 -0.149525 -0.00326365 -0.0333803 0.00534197 -0.00765344 -0.00589096
-0.0450872 -0.149525 -0.00326365 -0.00203029 0.011354 -0.0116284 -0.00118096
-0.0525752 -0.148733 -0.00326365 0.00421971 0.00835397 -0.0295734 -0.00292696
-0.0699271 -0.148805 -0.00326365 -0.0020303 0.00885397 -0.0298134 -0.00267696
-0.0577981 -0.15894 -0.00325404 -0.00873084 0.0108184 -0.0158663 -0.00313395
-0.06693 -0.138288 -0.00325404 -0.0524308 0.0107704 -0.0153063 0.000172048
-0.06471 -0.16686 -0.00325404 0.0177691 0.00427038 -0.0257513 -0.00791995
-0.064782 -0.15636 -0.00325404 0.00831914 0.00713838 -0.0380863 -0.00141195
-0.06399 -0.137568 -0.00325404 0.00451913 0.0132824 -0.0147013 -0.00345595
-0.06327 -0.145848 -0.00325404 -0.0272809 0.00363837 -0.00656132 -0.00320195
-0.042258 -0.16392 -0.00325404 -0.0295809 0.00715037 -0.0455913 -0.00324595
-0.070902 -0.134628 -0.00325404 0.00746911 0.00651837 -0.0295413 -0.00324195
-0.039318 -0.1647 -0.00325404 -0.0087309 0.00639837 -0.0157713 -0.00328595
-0.06867 -0.133908 -0.00325404 -0.0067809 0.0130424 0.0019837 -0.00332595
-0.0542599 -0.154477 -0.00325562 -0.0314814 0.00538042 -0.0375755 -0.00375181
-0.0634639 -0.152617 -0.00360762 -0.000981458 0.00884441 -0.0410005 -0.00378781
-0.0815359 -0.151825 -0.00357562 0.00586854 0.00834441 -0.0190855 -0.00378381
-0.0522438 -0.151897 -0.00357562 0.0163685 0.00171241 -0.0194905 -0.00382781
-0.0620238 -0.151105 -0.00357562 -0.0229815 0.0112244 -0.0134455 -0.00386781
-0.0605958 -0.151177 -0.00357562 -0.0408315 0.00759241 -0.0326405 -0.00390781
-0.0395118 -0.150385 -0.00357562 0.00376852 0.00810441 -0.0161905 -0.000609808
-0.0673638 -0.150457 -0.00357562 0.00256851 0.0147364 -0.0126455 -0.00540781
-0.0561438 -0.150457 -0.00357562 0.0317185 0.0118564 -0.0320605 -0.00369781
-0.0569238 -0.149665 -0.00357562 -0.0314815 -0.000787593 -0.0239355 -0.00728181
-0.0530687 -0.139403 -0.00358387 -0.0485934 0.00696851 -0.0221149 -0.00295367
-0.0607727 -0.167615 -0.00358387 0.0356066 0.0125765 -0.00881488 -0.00144567
-0.0788447 -0.157115 -0.00358387 0.00180661 -0.00369949 -0.0319999 -0.00598967
-0.0495527 -0.138323 -0.00358387 0.0073566 0.0158245 -0.0315949 -0.00427967
-0.0585407 -0.167687 -0.00358387 -0.00894341 0.00882451 -0.0123849 -0.00127567
-0.0563926 -0.136823 -0.00358387 -0.0182434 0.00319251 -0.0203299 -0.00606967
-0.0556726 -0.166895 -0.00358387 0.00375659 0.0259685 -0.0270049 -0.00106567
-0.0549526 -0.136103 -0.00358387 0.0118566 0.00357651 -0.0316199 -0.00281567
-0.0339406 -0.166175 -0.00358387 -0.0274934 0.00443251 0.00468515 -0.00252167
-0.0617926 -0.135383 -0.00358387 -0.0290934 0.0129445 -0.0184649 -0.00581967
-0.0677735 -0.155056 -0.00357524 0.000498699 0.00483594 -0.0504892 -0.00152772
-0.0686975 -0.153268 -0.00357524 0.0077487 0.00829994 -0.0113192 -0.00326972
-0.0476135 -0.152476 -0.00357524 0.0356487 0.00103594 -0.00817923 -0.00631372
-0.0559655 -0.17284 -0.00357524 -0.0107513 0.0171919 -0.0301142 -0.00160372
-0.0740374 -0.144268 -0.00357524 -0.0436513 0.0106799 -0.0294892 -0.00664372
-0.0447454 -0.153976 -0.00357524 0.00899868 0.0184439 -0.0269892 -0.00163972
